subject_id,session_id,date,time,timestamp,session_duration,window_sequence_num,experiment_condition,ax_rms,ax_var,ax_energy,ax_ptp,ax_skew,ax_kurt,ax_mean,ay_rms,ay_var,ay_energy,ay_ptp,ay_skew,ay_kurt,ay_mean,az_rms,az_var,az_energy,az_ptp,az_skew,az_kurt,az_mean,gx_rms,gx_var,gx_energy,gx_ptp,gx_skew,gx_kurt,gx_mean,gy_rms,gy_var,gy_energy,gy_ptp,gy_skew,gy_kurt,gy_mean,gz_rms,gz_var,gz_energy,gz_ptp,gz_skew,gz_kurt,gz_mean,xcorr_ax_ay,xcorr_ax_az,xcorr_ay_az,xcorr_gx_gy,xcorr_gx_gz,xcorr_gy_gz,ppg_rms,ppg_var,ppg_energy,ppg_ptp,ppg_skew,ppg_kurt,ppg_mean,ppg_B0_frac,ppg_B1_frac,ppg_B2_frac,acc_L_frac,acc_M_frac,gyro_L_frac,gyro_M_frac,awake
S02,SES03,2025-11-03,15:40:33,1762209633.9254687,33.87654519081116,67,normal,0.052690,0.000157,0.002776,0.058658,0.718404,0.200303,0.051179,0.172893,0.000690,0.029892,0.198719,5.162066,31.275244,-0.170886,9.817133,0.000451,96.376099,0.120908,-0.233764,0.597092,9.817110,0.619713,0.371211,0.384044,4.870229,6.445436,40.312195,0.113282,0.101046,0.009351,0.010210,0.900763,2.926625,16.746492,0.029313,0.107325,0.006331,0.011519,0.595420,2.863440,13.128585,0.072023,0.174406,-0.111380,-0.461590,0.629432,0.768872,0.451815,58870.707031,28672690.000000,3465760256.000000,29068.000000,-3.459130,11.648602,58626.679687,0.018170,0.502554,0.221242,0.237410,0.536157,0.298847,0.544128,0
S02,SES03,2025-11-03,15:40:36,1762209636.5061586,36.45723509788513,68,normal,0.026688,0.000103,0.000712,0.047884,-0.092112,-0.230442,0.024690,0.033208,0.000111,0.001103,0.044293,0.274713,-0.959751,-0.031490,9.808791,0.000263,96.212387,0.075418,-0.053897,-0.350710,9.808778,0.052283,0.001679,0.002734,0.183206,-0.397630,0.225038,0.032481,0.057389,0.003292,0.003294,0.305344,0.153831,0.032084,-0.001374,0.054177,0.002359,0.002935,0.229008,0.175637,-0.546401,0.024008,-0.312739,-0.068103,-0.250131,0.123604,-0.204470,-0.238486,41765.363281,863329728.000000,1744345472.000000,60582.000000,0.023371,-1.966725,29681.910156,0.551825,0.388827,0.028203,0.146244,0.473619,0.187261,0.450093,0
S02,SES03,2025-11-03,15:40:39,1762209639.1338835,39.0849609375,69,normal,0.023307,0.000096,0.000543,0.049081,0.099039,-0.380605,0.021150,0.030581,0.000093,0.000935,0.049081,0.214554,-0.064585,-0.029027,9.807109,0.000259,96.179390,0.070629,0.233132,-0.524665,9.807096,0.052915,0.002128,0.002800,0.229008,-0.236426,0.298799,0.025916,0.054241,0.002925,0.002942,0.244275,-0.013815,-0.430198,-0.004160,0.046452,0.002148,0.002158,0.274809,-0.021808,0.151544,-0.003092,-0.027399,0.139501,0.054383,0.072409,-0.208615,-0.025588,254.481384,23.605776,64760.773437,24.000000,0.207927,-0.062224,254.434998,0.003692,0.135342,0.023208,0.370400,0.315134,0.222920,0.491456,0
S02,SES03,2025-11-03,15:40:41,1762209641.714552,41.66562867164612,70,normal,0.022402,0.000088,0.000502,0.057461,0.433052,0.603112,0.020339,0.030859,0.000078,0.000952,0.046687,0.336897,-0.530999,-0.029568,9.810472,0.000238,96.245361,0.077811,-0.345879,0.467170,9.810460,0.060272,0.002416,0.003633,0.259542,-0.153884,0.495747,0.034885,0.045540,0.002070,0.002074,0.229008,0.292134,-0.011269,-0.001870,0.044980,0.001726,0.002023,0.183206,-0.090077,-0.346954,0.017252,-0.099550,-0.007788,-0.344262,-0.126122,0.108794,-0.165132,253.661972,23.826775,64344.394531,24.000000,0.252110,-0.302278,253.615005,0.013480,0.035978,0.015821,0.046391,0.549275,0.278780,0.461052,0
S02,SES03,2025-11-03,15:40:44,1762209644.343731,44.294806718826294,71,normal,0.024246,0.000089,0.000588,0.055067,-0.252261,0.372084,0.022329,0.024634,0.000120,0.000607,0.057461,0.197858,0.256628,-0.022063,9.811165,0.000261,96.258949,0.080206,-0.386265,0.426417,9.811152,0.065693,0.002462,0.004316,0.229008,0.455150,-0.549664,0.043053,0.058873,0.002768,0.003466,0.229008,0.103460,-0.382592,-0.026412,0.046758,0.002030,0.002186,0.198473,0.210662,-0.630070,0.012519,0.181108,0.119095,-0.016299,0.227765,0.122008,0.100161,256.086395,190.083771,65580.242188,111.000000,3.913444,19.121689,255.714996,0.001674,0.342928,0.231037,0.144258,0.499049,0.252360,0.518596,0
S02,SES03,2025-11-03,15:40:46,1762209646.9258165,46.876893043518066,72,normal,0.020864,0.000097,0.000435,0.047884,-0.042931,-0.236696,0.018399,0.027726,0.000068,0.000769,0.041899,-0.079836,-0.493316,-0.026477,9.804612,0.000299,96.130424,0.088586,-0.606560,0.545016,9.804597,0.054220,0.001953,0.002940,0.198473,-0.580416,-0.121896,0.031412,0.051728,0.002565,0.002676,0.244275,-0.635945,0.638003,-0.010534,0.049241,0.002420,0.002425,0.244275,-0.364668,-0.374551,-0.002099,-0.029902,0.305330,0.135024,0.080416,0.031134,-0.047934,1198.854980,820651.312500,1437253.125000,2725.000000,1.327221,0.062824,785.239990,0.241288,0.740556,0.017497,0.106580,0.536429,0.159156,0.499332,0
S02,SES03,2025-11-03,15:40:49,1762209649.5552475,49.50632405281067,73,normal,0.021953,0.000104,0.000482,0.055067,1.063883,1.899053,0.019447,0.027964,0.000096,0.000782,0.044293,-0.032560,-0.366579,-0.026199,9.804774,0.000237,96.133591,0.069432,0.075760,0.032072,9.804762,0.056746,0.002627,0.003220,0.198473,-0.120756,-0.649122,0.024351,0.052727,0.002196,0.002780,0.198473,0.101712,-0.469288,-0.024160,0.046877,0.002104,0.002197,0.198473,-0.182870,-0.678284,0.009656,-0.144957,0.011321,0.006130,0.105192,0.005072,0.121534,251.991791,18.542974,63499.863281,20.000000,-0.143542,-0.338380,251.955002,0.000726,0.104364,0.029482,0.243673,0.505736,0.137107,0.409395,0
S02,SES03,2025-11-03,15:40:52,1762209652.13509,52.086166858673096,74,normal,0.024162,0.000101,0.000584,0.055067,0.397428,-0.078345,0.021976,0.030258,0.000095,0.000916,0.063446,-0.554056,0.448508,-0.028644,9.804903,0.000197,96.136131,0.083797,-0.010582,-0.153378,9.804893,0.046414,0.001552,0.002154,0.183206,-0.245716,-0.113197,0.024542,0.050248,0.002525,0.002525,0.229008,0.093516,-0.545373,-0.000496,0.052799,0.002566,0.002788,0.259542,-0.251558,-0.124657,0.014885,0.122204,0.004476,0.016783,0.034118,0.004694,0.057618,402.882568,53552.921875,162314.375000,1321.000000,3.622660,12.751860,329.790009,0.280908,0.509844,0.135819,0.208783,0.406982,0.329911,0.300937,0
S02,SES03,2025-11-03,15:40:54,1762209654.7670438,54.718120098114014,75,normal,0.056427,0.000155,0.003184,0.061052,-0.073796,0.108984,0.055037,0.167210,0.000087,0.027959,0.043096,0.260035,-0.538267,-0.166951,9.813732,0.000373,96.309334,0.106542,0.707348,1.491352,9.813713,0.078637,0.005591,0.006184,0.381679,-0.126323,0.428984,-0.024351,0.061307,0.003759,0.003759,0.259542,0.436159,-0.368314,-0.000076,0.085826,0.002910,0.007366,0.244275,-0.100883,-0.508915,0.066756,-0.034337,0.187185,-0.180824,-0.182440,-0.174863,0.006827,54453.214844,337911200.000000,2965152768.000000,60639.000000,-1.655388,1.187389,51256.625000,0.030283,0.810832,0.100773,0.297719,0.442327,0.091161,0.583839,0
S02,SES03,2025-11-03,15:40:57,1762209657.34587,57.29694581031799,76,normal,0.053124,0.000106,0.002822,0.041899,0.188714,-0.355118,0.052116,0.175394,0.000075,0.030763,0.041899,0.011825,-0.487133,-0.175181,9.818115,0.000179,96.395393,0.082600,0.018919,0.115206,9.818107,0.058784,0.003421,0.003456,0.244275,0.513341,-0.317086,-0.005878,0.061073,0.002964,0.003730,0.305344,0.702454,0.774617,0.027672,0.101087,0.002712,0.010219,0.259542,-0.000810,-0.473647,0.086641,0.013000,0.058926,-0.187390,-0.199985,-0.174490,-0.134081,57571.167969,199139536.000000,3314439168.000000,60639.000000,-2.780234,6.449203,55814.871094,0.958970,0.035956,0.002685,0.159942,0.414877,0.433954,0.319616,0
S02,SES03,2025-11-03,15:40:59,1762209659.97572,59.92679572105408,77,normal,0.055528,0.000120,0.003083,0.045490,0.333110,-0.856097,0.054432,0.170837,0.000071,0.029185,0.041899,-0.662566,0.198036,-0.170629,9.811217,0.000359,96.259987,0.081403,0.063683,-0.815521,9.811199,0.087337,0.007177,0.007628,0.442748,-0.679870,0.839115,0.021221,0.081064,0.006145,0.006571,0.412214,-0.445357,0.278098,-0.020649,0.097689,0.004290,0.009543,0.290076,0.231337,-0.167415,0.072481,0.090423,0.149033,0.174889,-0.167152,0.069142,-0.455762,58679.687500,12668253.000000,3443305728.000000,14282.000000,-2.013374,2.995357,58571.644531,0.022573,0.670639,0.229394,0.060588,0.634675,0.401616,0.379186,0
S02,SES03,2025-11-03,15:41:02,1762209662.5572765,62.50835299491882,78,normal,0.063545,0.000074,0.004038,0.047884,0.308125,0.604053,0.062959,0.174361,0.000102,0.030402,0.047884,-0.456016,0.415581,-0.174067,9.814825,0.000269,96.330795,0.079008,0.088652,0.057467,9.814812,0.075495,0.005614,0.005700,0.335878,-0.513319,-0.206486,0.009275,0.090840,0.004592,0.008252,0.381679,-0.290709,-0.016325,0.060496,0.139028,0.002090,0.019329,0.274809,-0.028611,0.371159,0.131298,-0.004496,-0.083670,0.193929,-0.459649,0.105350,-0.159332,60231.996094,9225197.000000,3627893248.000000,14871.000000,-2.789767,7.601939,60155.363281,0.906623,0.084066,0.004892,0.234808,0.445538,0.260086,0.478923,0
S02,SES03,2025-11-03,15:41:05,1762209665.1874099,65.13848567008972,79,normal,0.063782,0.000793,0.004068,0.134075,-0.376343,0.769473,0.057233,0.202131,0.015265,0.040857,0.741005,-1.777368,5.804410,-0.159975,9.827307,0.001892,96.575958,0.252588,4.098832,16.951437,9.827210,3.879263,14.820474,15.048680,30.290077,1.624865,7.804318,0.477710,1.344950,1.800940,1.808890,8.854961,0.502853,5.502509,0.089160,2.785140,7.370426,7.757006,15.328244,-2.637074,7.564116,-0.621756,-0.677422,0.166545,-0.729929,0.831077,0.408710,0.575373,60916.425781,15512250.000000,3710811136.000000,20251.000000,-3.433797,10.995979,60788.968750,0.002654,0.523807,0.264262,0.274538,0.579296,0.521027,0.298576,0
S02,SES03,2025-11-03,15:41:07,1762209667.7678897,67.71896648406982,80,normal,0.049757,0.000197,0.002476,0.080206,-0.979811,2.665113,0.047734,0.184970,0.016136,0.034214,0.683545,2.541703,7.589259,-0.134452,9.812908,0.001641,96.293159,0.240617,-2.081283,6.502097,9.812824,4.349249,17.390455,18.915964,24.702291,4.154128,18.064034,1.235115,0.145953,0.013332,0.021302,0.595420,1.521069,3.053561,0.089275,0.642338,0.366700,0.412598,3.694656,4.110879,18.037941,0.214237,0.430832,-0.544577,-0.876464,0.454788,0.994786,0.470740,56112.496094,246420896.000000,3148612096.000000,61933.000000,-2.447609,4.990168,53871.988281,0.093890,0.781472,0.110244,0.096841,0.723611,0.422003,0.387420,0
S02,SES03,2025-11-03,15:41:10,1762209670.395157,70.34623312950134,81,normal,0.043871,0.000079,0.001925,0.044293,0.223733,-0.547831,0.042958,0.085432,0.000105,0.007299,0.044293,-0.363824,-0.363463,-0.084818,9.816323,0.000307,96.360207,0.084994,-0.281322,-0.027080,9.816308,0.052093,0.002232,0.002714,0.183206,0.088418,-0.981517,0.021947,0.059429,0.002860,0.003532,0.274809,0.330087,0.480394,-0.025916,0.047574,0.002134,0.002263,0.198473,0.394767,-0.118631,0.011374,0.012385,0.059365,0.015180,0.168832,0.375307,0.217437,265.775421,66.647499,70636.570313,46.000000,-0.117417,0.646738,265.649994,0.004618,0.367935,0.132563,0.039280,0.439346,0.185383,0.638523,0
S02,SES03,2025-11-03,15:41:12,1762209672.9759881,72.92706489562988,82,normal,0.042615,0.000089,0.001816,0.046687,0.191417,-0.836007,0.041563,0.080409,0.000097,0.006466,0.057461,-0.083785,0.293575,-0.079802,9.809120,0.000306,96.218834,0.082601,-0.443438,-0.135113,9.809104,0.053435,0.002092,0.002855,0.213740,-0.146303,0.063991,0.027634,0.057063,0.003238,0.003256,0.290076,0.382338,0.458299,-0.004275,0.057975,0.003267,0.003361,0.229008,0.051489,-0.621454,0.009695,-0.002516,-0.095725,0.130643,-0.052682,-0.090220,-0.036706,274.364655,145.160004,75275.968750,63.000000,0.059876,-0.206897,274.100006,0.361314,0.430045,0.019766,0.336890,0.399323,0.116166,0.601765,0
S02,SES03,2025-11-03,15:41:15,1762209675.6066468,75.55772304534912,83,normal,0.041788,0.000109,0.001746,0.052672,-0.217604,-0.488584,0.040465,0.080833,0.000151,0.006534,0.052672,0.305822,-0.119067,-0.079895,9.814002,0.000267,96.314636,0.062249,0.457181,-0.529024,9.813989,0.065016,0.002044,0.004227,0.213740,0.096272,0.056318,0.046718,0.061851,0.003823,0.003826,0.335878,-0.112794,-0.368681,-0.001718,0.058005,0.003363,0.003365,0.259542,0.713924,0.272704,-0.001450,0.037866,0.065394,-0.116064,0.167525,0.005174,-0.325440,278.101013,22.806400,77340.171875,21.000000,0.011888,-0.502697,278.059998,0.001479,0.058329,0.022758,0.112765,0.413574,0.104031,0.546330,0
S02,SES03,2025-11-03,15:41:18,1762209678.1865346,78.13761067390442,84,normal,0.042405,0.000087,0.001798,0.040701,0.064901,-0.455523,0.041372,0.082562,0.000074,0.006816,0.040701,-0.712716,0.729840,-0.082115,9.817396,0.000213,96.381264,0.058659,0.149203,-0.325451,9.817386,0.063849,0.002116,0.004077,0.213740,-0.168306,-0.164181,0.044275,0.062400,0.003572,0.003894,0.244275,0.587363,-0.325445,-0.017939,0.050727,0.002083,0.002573,0.198473,0.174902,0.261788,0.022137,0.079919,0.129172,-0.124272,-0.469863,0.199257,-0.119306,276.902649,23.610399,76675.070313,23.000000,0.169190,-0.461403,276.859985,0.058661,0.072985,0.026490,0.180500,0.601631,0.197565,0.584844,0
S02,SES03,2025-11-03,15:41:20,1762209680.817156,80.76823282241821,85,normal,0.042930,0.000105,0.001843,0.040701,0.193794,-0.669642,0.041692,0.081663,0.000107,0.006669,0.041899,0.202859,-0.763354,-0.081005,9.812774,0.000252,96.290535,0.092176,0.075322,-0.064468,9.812761,0.058694,0.002690,0.003445,0.229008,-0.170731,0.412472,0.027481,0.059503,0.003391,0.003541,0.259542,0.421836,-0.333396,-0.012214,0.053238,0.002812,0.002834,0.290076,0.045005,-0.353631,0.004733,-0.275576,-0.187624,0.013530,-0.057687,0.034494,-0.077894,272.322418,20.373775,74159.492188,21.000000,-0.200605,-0.537671,272.285004,0.000381,0.035338,0.017461,0.089736,0.426115,0.200955,0.460917,0
S02,SES03,2025-11-03,15:41:23,1762209683.3969088,83.34798526763916,86,normal,0.038639,0.000087,0.001493,0.047884,0.304878,0.100119,0.037490,0.086451,0.000105,0.007474,0.044293,0.257105,-0.472825,-0.085844,9.814532,0.000343,96.325050,0.087388,0.406017,-0.105362,9.814515,0.054675,0.001697,0.002989,0.152672,-0.191046,-0.630719,0.035954,0.052077,0.002670,0.002712,0.274809,-0.162355,-0.051669,-0.006489,0.043236,0.001865,0.001869,0.198473,-0.096438,-0.863163,0.001985,0.295968,0.014587,-0.038804,0.341513,0.008693,0.189070,270.253357,28.840000,73036.882813,30.000000,-0.321432,-0.121806,270.200012,0.147287,0.087902,0.006310,0.145731,0.428326,0.104580,0.558940,0
S02,SES03,2025-11-03,15:41:26,1762209686.0265706,85.97764658927917,87,normal,0.042232,0.000093,0.001784,0.053870,0.273883,0.183896,0.041111,0.079694,0.000097,0.006351,0.044293,0.130294,-0.073171,-0.079083,9.814432,0.000308,96.323074,0.099360,-0.468820,0.531515,9.814417,0.056147,0.002342,0.003152,0.229008,0.002556,-0.194507,0.028473,0.058982,0.003273,0.003479,0.259542,-0.124442,-0.624412,-0.014351,0.047402,0.002075,0.002247,0.213740,0.203401,-0.152416,0.013130,-0.230800,0.057979,-0.145211,-0.193385,-0.006229,-0.022730,255.309860,20.347099,65183.121094,22.000000,-0.419379,0.123845,255.270004,0.000177,0.039494,0.048077,0.101294,0.477259,0.174677,0.438977,0
S02,SES03,2025-11-03,15:41:28,1762209688.6072614,88.55833768844604,88,normal,0.044275,0.000078,0.001960,0.039504,-0.174273,-0.327597,0.043383,0.078842,0.000101,0.006216,0.041899,-0.202004,-0.464477,-0.078201,9.808270,0.000304,96.202156,0.081403,0.201476,-0.140268,9.808254,0.052992,0.002063,0.002808,0.213740,-0.125465,-0.664001,0.027290,0.054477,0.002958,0.002968,0.244275,-0.186761,-0.433798,-0.003092,0.052317,0.002726,0.002737,0.244275,-0.235179,-0.791762,-0.003321,0.247647,0.150326,0.166987,-0.142038,-0.290293,0.200765,254.691467,28.761774,64867.746094,32.000000,-0.624260,0.867897,254.634995,0.018154,0.229785,0.140503,0.266682,0.380549,0.298277,0.462783,0
S02,SES03,2025-11-03,15:41:31,1762209691.2378163,91.18889236450195,89,normal,0.234334,0.054658,0.054912,1.151611,-2.187146,4.387389,-0.015957,0.558918,0.307382,0.312390,3.157952,3.793329,14.735002,0.070767,9.856575,0.075680,97.152077,2.103307,0.985131,6.845269,9.852736,4.191650,16.166523,17.569933,21.572517,0.689715,1.928739,1.184657,7.609094,57.707092,57.898315,37.603050,-0.516388,2.505993,-0.437290,9.757052,71.678307,95.200073,27.618320,-1.546855,0.925206,-4.849924,-0.530358,-0.322918,-0.088276,0.540579,-0.103870,0.079493,250.387512,46.317974,62693.906250,29.000000,0.033367,-1.102262,250.294998,0.018709,0.514052,0.113848,0.384060,0.599539,0.804121,0.159128,0
S02,SES03,2025-11-03,15:41:33,1762209693.822061,93.77313756942749,90,normal,2.128949,0.838803,4.532424,6.709750,1.616294,8.065619,-1.921880,1.294855,1.303876,1.676649,5.123592,-0.699138,-0.077541,-0.610551,9.040934,1.339868,81.738487,6.393716,-1.040177,1.527054,8.966528,69.334412,4673.780762,4807.260742,399.984741,-1.274322,2.771016,11.553359,19.584076,378.835236,383.536011,107.801529,0.328898,1.245228,-2.168130,23.003012,345.590881,529.138550,95.770996,0.457822,0.176750,13.547977,0.462841,-0.399680,-0.162434,-0.698066,0.504310,-0.098252,13693.317383,167683120.000000,187506944.000000,59375.000000,3.464710,10.825065,4452.395020,0.252748,0.499362,0.208068,0.164020,0.674777,0.833955,0.140427,0
S02,SES03,2025-11-03,15:41:36,1762209696.4505448,96.40162086486816,91,normal,1.611049,0.539736,2.595477,2.732981,-0.299662,-0.812046,-1.433786,0.778175,0.267744,0.605557,2.402581,0.038094,-0.335616,0.581216,9.483615,1.870364,89.938950,7.133524,1.106009,2.653256,9.384486,15.177501,202.278656,230.356522,61.404579,1.030042,1.194594,-5.298855,23.988068,544.429199,575.427368,118.778625,1.361158,3.160003,-5.567595,6.339651,38.507027,40.191177,29.557251,-0.716659,0.674376,-1.297748,-0.132151,-0.441571,0.220732,0.371718,-0.559395,0.194959,61468.890625,187405.875000,3778424320.000000,1621.000000,-0.119435,-1.022550,61467.363281,0.020312,0.819620,0.073606,0.244253,0.673259,0.790010,0.254345,0
S02,SES03,2025-11-03,15:41:39,1762209699.030309,98.98138499259949,92,normal,0.316109,0.027244,0.099925,0.802058,-0.336203,0.270762,0.269593,3.224539,0.053497,10.397651,1.091756,-0.140264,-0.826517,3.216233,9.081572,0.093073,82.474937,1.637633,-0.232175,0.550766,9.076446,12.808774,163.645615,164.064682,68.290077,1.637159,3.829844,0.647366,4.516737,20.311323,20.400911,31.129770,1.314824,3.332428,-0.299313,3.169447,9.485409,10.045393,18.763359,-1.572766,3.627601,-0.748321,0.005764,0.023791,-0.269221,0.527567,0.403779,0.030987,45352.878906,923764224.000000,2056883712.000000,61920.000000,-0.182174,-1.961503,33661.839844,0.534607,0.416314,0.029927,0.267782,0.617460,0.543508,0.385791,0
S02,SES03,2025-11-03,15:41:41,1762209701.660583,101.61165928840637,93,normal,3.569959,8.071076,12.744609,8.668207,0.298259,-1.416793,2.161835,3.046743,0.733445,9.282641,5.240908,1.588850,3.932505,2.923901,9.107225,1.121827,82.941551,4.182670,-0.135587,-0.553598,9.045425,30.141205,772.496521,908.492188,140.946564,-0.953954,1.862932,11.661717,57.922916,2843.328857,3355.064209,215.007645,-0.873618,-0.026928,-22.621565,42.280087,1278.223145,1787.605591,110.702286,0.376485,-1.490154,22.569504,0.599485,-0.900274,-0.649503,-0.669859,0.721420,-0.893471,240.357086,37.051601,57771.531250,28.000000,-0.350348,-0.280278,240.279999,0.004030,0.357778,0.102764,0.581449,0.445891,0.861381,0.232775,0
S02,SES03,2025-11-03,15:41:44,1762209704.2408223,104.19189858436584,94,normal,1.421522,1.243074,2.020723,4.721366,1.056586,0.270812,-0.881844,6.814586,0.722542,46.438576,4.088099,-1.582015,2.895013,6.761364,6.012847,0.681193,36.154331,3.751715,2.386909,4.771632,5.955933,50.310677,1752.945923,2531.164307,141.206116,1.679188,1.280418,27.896564,11.349171,57.337307,128.803680,32.992367,0.180082,-0.662250,-8.453778,47.476543,666.008789,2254.022217,86.961838,-0.890157,-0.268823,-39.849884,-0.451532,0.833226,-0.825396,0.605621,-0.926192,-0.631462,240.666931,46.645100,57920.570312,41.000000,0.273472,0.734270,240.570007,0.012128,0.430179,0.112233,0.643633,0.252907,0.736891,0.292155,0
S02,SES03,2025-11-03,15:41:46,1762209706.8713946,106.82247138023376,95,normal,1.763090,0.403243,3.108487,2.245761,-0.962811,-0.020654,-1.644763,6.491490,1.742567,42.139450,3.785233,-0.297362,-1.446113,6.355855,6.014440,2.141393,36.173481,4.751294,0.173501,-1.389033,5.833703,53.919426,2556.302979,2907.304688,204.427490,1.374757,1.365631,18.735039,7.092946,48.561832,50.309879,36.839695,0.068091,1.325221,-1.322137,16.466888,247.812927,271.158417,54.244278,-0.360426,-1.153239,-4.831717,-0.056556,0.337613,-0.914362,-0.169005,0.479453,0.059868,243.483566,47.986774,59284.246094,35.000000,0.144169,-0.480419,243.384995,0.001832,0.245801,0.053193,0.593844,0.398091,0.700125,0.311904,0
S02,SES03,2025-11-03,15:44:30,1762209870.0558403,18.11207103729248,96,normal,4.620118,0.000142,21.345493,0.044292,0.173588,-0.899386,4.620103,1.558801,0.000099,2.429860,0.057461,-0.358607,0.661655,1.558769,12.096323,0.000416,146.321030,0.069431,-0.004960,-1.159433,12.096306,4.276516,0.001213,18.288588,0.183206,-0.073502,0.140606,-4.276374,11.134138,0.002914,123.969040,0.259542,0.668823,0.731455,-11.134007,10.950403,0.002155,119.911339,0.183207,-0.045688,-0.939254,10.950305,-0.232445,0.206537,-0.020654,0.203569,0.122585,-0.085767,241.143448,20.950001,58150.160156,19.000000,-0.091108,-0.579286,241.100006,0.001428,0.063665,0.030827,0.268054,0.623610,0.461485,0.461094,0
S02,SES03,2025-11-03,15:44:35,1762209875.0594206,23.115652561187744,97,normal,4.618255,0.000071,21.328281,0.028730,0.698441,-0.582383,4.618248,1.561467,0.000080,2.438179,0.039504,0.015609,-0.606703,1.561442,12.096775,0.000342,146.331970,0.082600,0.392016,-0.124483,12.096761,4.280177,0.002166,18.319912,0.183206,-0.143062,-0.802882,-4.279924,11.123534,0.002204,123.733017,0.183207,-0.117134,-0.400182,-11.123435,10.944777,0.001822,119.788162,0.167939,-0.153378,-0.931456,10.944695,0.271625,0.230409,0.129298,-0.020903,0.400838,0.073076,241.338760,18.709999,58244.398437,23.000000,-0.079033,0.058708,241.300003,0.005696,0.038011,0.048252,0.428915,0.466876,0.497592,0.351099,0
S02,SES03,2025-11-03,15:44:35,1762209875.9411578,23.99738883972168,98,normal,4.615992,0.000064,21.307381,0.037110,0.098994,-0.036933,4.615985,1.564313,0.000062,2.447077,0.031125,0.244484,-0.690800,1.564294,12.088583,0.000261,146.133850,0.057461,0.103847,-1.106843,12.088573,4.264659,0.001652,18.187319,0.183207,0.429161,-0.241483,-4.264466,11.153349,0.002335,124.397194,0.183206,0.060771,-1.107725,-11.153244,10.930722,0.002450,119.480698,0.213740,-0.085095,-0.400220,10.930611,-0.102445,-0.176047,-0.297137,-0.004253,-0.114915,0.081928,241.339325,18.980000,58244.671875,23.000000,-0.063602,0.079787,241.300003,0.005017,0.033903,0.054134,0.369810,0.540411,0.250176,0.678014,0
S02,SES03,2025-11-03,15:44:36,1762209876.1999586,24.256189823150635,99,normal,4.616673,0.000076,21.313665,0.038307,0.045219,-0.332204,4.616664,1.564929,0.000068,2.449002,0.033519,0.128605,-0.737421,1.564907,12.088944,0.000228,146.142578,0.057461,0.004442,-0.953635,12.088935,4.270822,0.001803,18.239918,0.198473,0.181710,-0.491065,-4.270611,11.144420,0.002385,124.198097,0.229008,0.131541,-0.270478,-11.144313,10.931057,0.002258,119.488014,0.213740,-0.184020,-0.385725,10.930954,-0.062938,-0.219865,-0.084383,-0.205230,-0.210992,0.054602,241.834991,29.014376,58484.164062,39.000000,1.209077,4.295570,241.774994,0.015421,0.129823,0.143259,0.185154,0.569057,0.172107,0.706511,0
S02,SES03,2025-11-03,15:44:36,1762209876.38347,24.439701318740845,100,normal,4.617679,0.000080,21.322954,0.034716,0.070479,-0.574501,4.617670,1.565352,0.000073,2.450328,0.032322,0.135027,-0.783867,1.565329,12.090674,0.000165,146.184418,0.061052,-0.274755,0.120531,12.090668,4.277796,0.001715,18.299538,0.167939,0.027693,-0.866892,-4.277596,11.126277,0.002080,123.794037,0.229008,-0.279957,1.669401,-11.126184,10.927256,0.001759,119.404922,0.183206,-0.125259,-0.256809,10.927176,0.094703,-0.310879,-0.025611,-0.284060,-0.332338,0.117388,242.573364,45.289600,58841.839844,47.000000,2.157609,7.427924,242.479996,0.040058,0.367486,0.193590,0.088428,0.494085,0.143859,0.737304,0
S02,SES03,2025-11-03,15:44:36,1762209876.5642636,24.620495319366455,101,normal,4.618987,0.000108,21.335035,0.049081,0.490629,0.184864,4.618975,1.564703,0.000082,2.448296,0.039504,0.012332,-0.572920,1.564677,12.091146,0.000141,146.195816,0.061052,-0.236703,0.324436,12.091141,4.283801,0.001499,18.350950,0.167939,0.169223,-0.727943,-4.283626,11.128646,0.002135,123.846756,0.229008,-0.007166,0.844738,-11.128550,10.927253,0.001699,119.404861,0.183206,0.005200,-0.386195,10.927176,-0.132206,-0.201378,0.017463,-0.142218,-0.284299,0.095670,243.193207,62.340775,59142.933594,47.000000,2.170858,5.826677,243.065002,0.059993,0.514287,0.177824,0.298892,0.452375,0.159693,0.769085,0
S02,SES03,2025-11-03,15:44:36,1762209876.7440417,24.800272941589355,102,normal,4.619390,0.000105,21.338764,0.049081,0.507951,0.165936,4.619379,1.563701,0.000074,2.445160,0.039504,0.073882,-0.474140,1.563677,12.090871,0.000143,146.189163,0.061052,-0.221532,0.213537,12.090865,4.281345,0.001716,18.329920,0.213740,0.547501,0.064068,-4.281145,11.133868,0.002849,123.963028,0.290076,-0.486046,1.269888,-11.133740,10.927294,0.001757,119.405754,0.183206,0.067884,-0.488318,10.927214,-0.167382,-0.176174,0.009143,0.010764,-0.181035,0.161809,243.849777,80.335777,59462.714844,49.000000,2.087400,4.546146,243.684998,0.082801,0.610526,0.112297,0.293209,0.328571,0.153315,0.715275,0
